"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,2.327524,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,2.387204,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,2.448298,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,2.513471,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,4.396817,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,4.456692,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,4.493048,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,4.576922,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,4.640806,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,4.689647,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,4.729466,,
"WLD","World","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,4.764269,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.398978,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,2.386368,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,2.370892,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,2.356387,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,2.3443,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,2.334253,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,2.325954,,
"CAN","Canada","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,2.318196,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,1.636402,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,1.620718,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,1.607129,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,1.594269,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,1.584956,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,1.5785,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,1.577055,,
"CZE","Czech Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,1.584369,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.152108,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,2.143638,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,2.136331,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,2.13079,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,2.127256,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,2.12699,,
"FRA","France","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,2.128839,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,1.750292,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,1.730732,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,1.711456,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,1.695939,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,1.686472,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,1.679004,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,1.673508,,
"DEU","Germany","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,1.670127,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,1.306006,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,1.30144,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,1.298045,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,1.295265,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,1.291219,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,1.287436,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,1.281536,,
"JPN","Japan","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,1.275411,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,1.372165,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,1.359749,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,1.344599,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,1.32597,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,1.304694,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,1.282545,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,1.261131,,
"KOR","Korea","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,1.240821,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,1.71259,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,1.675173,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,1.642106,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,1.60959,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,1.57954,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,1.554652,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,1.531599,,
"SVK","Slovak Republic","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,1.517642,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.89447,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,2.879017,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,2.855172,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,2.830282,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,2.807776,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,2.789039,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,2.771974,,
"USA","United States","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,2.757476,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.315963,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,2.238083,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,2.176032,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,2.126471,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,2.089751,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,2.064183,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,2.047753,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,2.039393,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,4.947738,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,4.833916,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,4.727292,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,4.615512,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,4.512944,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,4.417976,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,4.329309,,
"IND","India","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,4.24589,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,3.998671,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,3.964142,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,3.927282,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,3.88809,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,3.84875,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,3.807904,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,3.764319,,
"IDN","Indonesia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,3.717305,,
"LVA","Latvia","TT","All persons","D1TTR5W1","Working Age (15-64) per Pension Age (+65)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.485565,,
